24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.24                                                                   
24,100,1,1.23                                                                   
24,100,0,1.24                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,1,1.23                                                                   
24,100,0,1.24                                                                   
24,100,1,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.23                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.23                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.25                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,1,1.24                                                                   
24,100,0,1.25                                                                   
24,100,1,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.24                                                                   
24,100,0,1.25                                                                   
24,100,1,1.25                                                                   
24,100,0,1.25                                                                   
24,100,0,1.25                                                                   
24,100,0,1.25                                                                   
24,100,0,1.25                                                                   
24,100,1,1.25                                                                   
25,100,0,1.25                                                                   
24,100,0,1.25                                                                   
24,100,0,1.25                                                                   
24,100,0,1.25                                                                   
24,100,1,1.25                                                                   
25,100,0,1.25                                                                   
24,100,1,1.25                                                                   
25,100,0,1.25                                                                   
25,100,0,1.25                                                                   
24,100,0,1.25                                                                   
25,100,0,1.25                                                                   
25,100,1,1.25                                                                   
25,100,0,1.25                                                                   
25,100,0,1.25                                                                   
25,100,0,1.25                                                                   
25,100,0,1.25                                                                   
25,100,1,1.25                                                                   
25,100,0,1.26                                                                   
24,100,0,1.25                                                                   
25,100,0,1.25                                                                   
25,100,0,1.25                                                                   
25,100,1,1.25                                                                   
25,100,0,1.26                                                                   
25,100,1,1.25                                                                   
25,100,0,1.25                                                                   
25,100,0,1.26                                                                   
25,100,1,1.25                                                                   
25,100,0,1.26                                                                   
25,100,1,1.26                                                                   
25,100,0,1.25                                                                   
25,100,0,1.26                                                                   
25,100,0,1.26                                                                   
25,100,0,1.26                                                                   
25,100,1,1.26                                                                   
25,100,0,1.26                                                                   
25,100,0,1.26                                                                   
25,100,0,1.26                                                                   
25,100,0,1.26                                                                   
25,100,1,1.26                                                                   
25,100,0,1.26                                                                   
25,100,0,1.26 
